key_zip_code;sub_properies;locality;zip_code;Min_price_sq;Mean_price_sq;Max_price_sq
APARTMENT_BLOCKLiège4460;APARTMENT_BLOCK;Liège;4460;1691;2104;2517
APARTMENT_BLOCKLiège4600;APARTMENT_BLOCK;Liège;4600;533;1847;2875
APARTMENT_BLOCKLiège4607;APARTMENT_BLOCK;Liège;4607;863;863;863
APARTMENT_BLOCKLiège4610;APARTMENT_BLOCK;Liège;4610;1630;1688;1747
APARTMENT_BLOCKLiège4620;APARTMENT_BLOCK;Liège;4620;2080;2080;2080
APARTMENT_BLOCKLiège4624;APARTMENT_BLOCK;Liège;4624;1311;1311;1311
APARTMENT_BLOCKLiège4630;APARTMENT_BLOCK;Liège;4630;956;1205;1460
APARTMENT_BLOCKLiège4633;APARTMENT_BLOCK;Liège;4633;4217;4217;4217
APARTMENT_BLOCKLiège4670;APARTMENT_BLOCK;Liège;4670;1663;2051;2438
APARTMENT_BLOCKLiège4671;APARTMENT_BLOCK;Liège;4671;1082;1082;1082
APARTMENT_BLOCKLiège4680;APARTMENT_BLOCK;Liège;4680;933;1234;1534
APARTMENT_BLOCKLiège4681;APARTMENT_BLOCK;Liège;4681;1450;1686;1923
APARTMENT_BLOCKLiège4682;APARTMENT_BLOCK;Liège;4682;1433;1433;1433
APARTMENT_BLOCKLiège4690;APARTMENT_BLOCK;Liège;4690;799;1300;1800
APARTMENT_BLOCKLiège4870;APARTMENT_BLOCK;Liège;4870;2526;2526;2526
APARTMENT_BLOCKLiège4920;APARTMENT_BLOCK;Liège;4920;716;1256;1871
APARTMENT_BLOCKLiège4990;APARTMENT_BLOCK;Liège;4990;1700;1921;2143
DUPLEX-TRIPLEXLiège4000;DUPLEX-TRIPLEX;Liège;4000;1492;2463;3661
DUPLEX-TRIPLEXLiège4020;DUPLEX-TRIPLEX;Liège;4020;1439;1819;2300
DUPLEX-TRIPLEXLiège4031;DUPLEX-TRIPLEX;Liège;4031;2692;2692;2692
DUPLEX-TRIPLEXLiège4041;DUPLEX-TRIPLEX;Liège;4041;1832;1832;1832
DUPLEX-TRIPLEXLiège4100;DUPLEX-TRIPLEX;Liège;4100;912;998;1083
DUPLEX-TRIPLEXLiège4102;DUPLEX-TRIPLEX;Liège;4102;1106;1106;1106
DUPLEX-TRIPLEXLiège4122;DUPLEX-TRIPLEX;Liège;4122;2095;2095;2095
DUPLEX-TRIPLEXLiège4130;DUPLEX-TRIPLEX;Liège;4130;2306;2306;2306
DUPLEX-TRIPLEXLiège4170;DUPLEX-TRIPLEX;Liège;4170;2269;2269;2269
DUPLEX-TRIPLEXLiège4400;DUPLEX-TRIPLEX;Liège;4400;2227;2227;2227
DUPLEX-TRIPLEXLiège4430;DUPLEX-TRIPLEX;Liège;4430;1545;1545;1545
DUPLEX-TRIPLEXLiège4460;DUPLEX-TRIPLEX;Liège;4460;1397;1397;1397
DUPLEX-TRIPLEXLiège4608;DUPLEX-TRIPLEX;Liège;4608;1997;2038;2078
DUPLEX-TRIPLEXLiège4620;DUPLEX-TRIPLEX;Liège;4620;1541;1541;1541
DUPLEX-TRIPLEXLiège4630;DUPLEX-TRIPLEX;Liège;4630;2000;2530;3564
DUPLEX-TRIPLEXLiège4670;DUPLEX-TRIPLEX;Liège;4670;2613;2773;2945
DUPLEX-TRIPLEXLiège4672;DUPLEX-TRIPLEX;Liège;4672;1404;1404;1404
DUPLEX-TRIPLEXLiège4680;DUPLEX-TRIPLEX;Liège;4680;1040;1040;1040
DUPLEX-TRIPLEXLiège4681;DUPLEX-TRIPLEX;Liège;4681;2100;2100;2100
DUPLEX-TRIPLEXLiège4682;DUPLEX-TRIPLEX;Liège;4682;2027;2118;2208
DUPLEX-TRIPLEXLiège4684;DUPLEX-TRIPLEX;Liège;4684;1814;1814;1814
DUPLEX-TRIPLEXLiège4690;DUPLEX-TRIPLEX;Liège;4690;1667;1794;1920
EXCEPTIONAL_PROPERTYLiège4000;EXCEPTIONAL_PROPERTY;Liège;4000;2131;2556;2980
EXCEPTIONAL_PROPERTYLiège4030;EXCEPTIONAL_PROPERTY;Liège;4030;1603;1603;1603
EXCEPTIONAL_PROPERTYLiège4031;EXCEPTIONAL_PROPERTY;Liège;4031;1558;1558;1558
EXCEPTIONAL_PROPERTYLiège4052;EXCEPTIONAL_PROPERTY;Liège;4052;2448;2448;2448
EXCEPTIONAL_PROPERTYLiège4053;EXCEPTIONAL_PROPERTY;Liège;4053;2307;2307;2307
EXCEPTIONAL_PROPERTYLiège4140;EXCEPTIONAL_PROPERTY;Liège;4140;973;1100;1228
EXCEPTIONAL_PROPERTYLiège4420;EXCEPTIONAL_PROPERTY;Liège;4420;1997;1997;1997
EXCEPTIONAL_PROPERTYLiège4621;EXCEPTIONAL_PROPERTY;Liège;4621;1854;1854;1854
EXCEPTIONAL_PROPERTYLiège4690;EXCEPTIONAL_PROPERTY;Liège;4690;1492;1492;1492
EXCEPTIONAL_PROPERTYLiège4870;EXCEPTIONAL_PROPERTY;Liège;4870;1138;1138;1138
EXCEPTIONAL_PROPERTYLiège4920;EXCEPTIONAL_PROPERTY;Liège;4920;1871;1871;1871
EXCEPTIONAL_PROPERTYLiège4990;EXCEPTIONAL_PROPERTY;Liège;4990;3784;3784;3784
FLAT_STUDIOLiège4000;FLAT_STUDIO;Liège;4000;1646;3452;5294
FLAT_STUDIOLiège4020;FLAT_STUDIO;Liège;4020;1950;2685;3978
FLAT_STUDIOLiège4031;FLAT_STUDIO;Liège;4031;3517;3517;3517
FLAT_STUDIOLiège4040;FLAT_STUDIO;Liège;4040;2429;2429;2429
FLAT_STUDIOLiège4130;FLAT_STUDIO;Liège;4130;5138;5138;5138
FLAT_STUDIOLiège4620;FLAT_STUDIO;Liège;4620;3218;3218;3218
GROUND_FLOORLiège4000;GROUND_FLOOR;Liège;4000;2136;2976;3509
GROUND_FLOORLiège4020;GROUND_FLOOR;Liège;4020;1736;2357;3393
GROUND_FLOORLiège4030;GROUND_FLOOR;Liège;4030;2455;2455;2455
GROUND_FLOORLiège4031;GROUND_FLOOR;Liège;4031;3200;3503;3654
GROUND_FLOORLiège4040;GROUND_FLOOR;Liège;4040;2276;2404;2466
GROUND_FLOORLiège4041;GROUND_FLOOR;Liège;4041;2414;2443;2472
GROUND_FLOORLiège4050;GROUND_FLOOR;Liège;4050;3333;3333;3333
GROUND_FLOORLiège4052;GROUND_FLOOR;Liège;4052;3946;4206;4467
GROUND_FLOORLiège4053;GROUND_FLOOR;Liège;4053;2957;3641;4325
GROUND_FLOORLiège4100;GROUND_FLOOR;Liège;4100;2700;2918;3188
GROUND_FLOORLiège4102;GROUND_FLOOR;Liège;4102;4310;4310;4310
GROUND_FLOORLiège4130;GROUND_FLOOR;Liège;4130;3885;3885;3885
GROUND_FLOORLiège4340;GROUND_FLOOR;Liège;4340;2784;2784;2784
GROUND_FLOORLiège4400;GROUND_FLOOR;Liège;4400;2968;2968;2968
GROUND_FLOORLiège4430;GROUND_FLOOR;Liège;4430;1618;2705;3509
GROUND_FLOORLiège4432;GROUND_FLOOR;Liège;4432;2613;2613;2613
GROUND_FLOORLiège4450;GROUND_FLOOR;Liège;4450;2611;2611;2611
GROUND_FLOORLiège4600;GROUND_FLOOR;Liège;4600;1200;2303;3278
GROUND_FLOORLiège4620;GROUND_FLOOR;Liège;4620;2158;2965;3373
GROUND_FLOORLiège4630;GROUND_FLOOR;Liège;4630;2867;3000;3125
GROUND_FLOORLiège4670;GROUND_FLOOR;Liège;4670;3017;3365;3952
GROUND_FLOORLiège4680;GROUND_FLOOR;Liège;4680;2134;2614;3039
GROUND_FLOORLiège4683;GROUND_FLOOR;Liège;4683;1497;1497;1497
GROUND_FLOORLiège4920;GROUND_FLOOR;Liège;4920;3023;3260;3524
HOUSELiège4000;HOUSE;Liège;4000;714;1731;3864
HOUSELiège4020;HOUSE;Liège;4020;588;1677;3733
HOUSELiège4030;HOUSE;Liège;4030;856;1699;3000
HOUSELiège4031;HOUSE;Liège;4031;688;1615;3250
HOUSELiège4032;HOUSE;Liège;4032;607;1465;2746
HOUSELiège4040;HOUSE;Liège;4040;515;1550;2500
HOUSELiège4041;HOUSE;Liège;4041;777;1970;3042
HOUSELiège4042;HOUSE;Liège;4042;1214;2812;3595
HOUSELiège4050;HOUSE;Liège;4050;1000;2219;5057
HOUSELiège4051;HOUSE;Liège;4051;1033;1672;3274
HOUSELiège4052;HOUSE;Liège;4052;1636;2611;3392
HOUSELiège4053;HOUSE;Liège;4053;1374;2296;3690
HOUSELiège4100;HOUSE;Liège;4100;596;1587;3203
HOUSELiège4101;HOUSE;Liège;4101;582;1532;2714
HOUSELiège4102;HOUSE;Liège;4102;850;1526;3320
HOUSELiège4120;HOUSE;Liège;4120;570;2130;2726
HOUSELiège4121;HOUSE;Liège;4121;1551;2198;4843
HOUSELiège4122;HOUSE;Liège;4122;1242;1728;2313
HOUSELiège4130;HOUSE;Liège;4130;750;1929;2853
HOUSELiège4140;HOUSE;Liège;4140;450;2008;3667
HOUSELiège4141;HOUSE;Liège;4141;1875;2485;3623
HOUSELiège4170;HOUSE;Liège;4170;967;1279;2079
HOUSELiège4171;HOUSE;Liège;4171;1133;1608;2388
HOUSELiège4340;HOUSE;Liège;4340;1072;1830;2682
HOUSELiège4342;HOUSE;Liège;4342;2404;2692;2981
HOUSELiège4400;HOUSE;Liège;4400;500;1869;3586
HOUSELiège4420;HOUSE;Liège;4420;645;1556;2714
HOUSELiège4430;HOUSE;Liège;4430;805;1616;2299
HOUSELiège4431;HOUSE;Liège;4431;1244;1988;2876
HOUSELiège4432;HOUSE;Liège;4432;684;1536;2049
HOUSELiège4450;HOUSE;Liège;4450;1579;1834;2063
HOUSELiège4451;HOUSE;Liège;4451;1571;1571;1571
HOUSELiège4458;HOUSE;Liège;4458;1526;1931;2336
HOUSELiège4460;HOUSE;Liège;4460;513;1735;3056
HOUSELiège4600;HOUSE;Liège;4600;1127;1772;2832
HOUSELiège4601;HOUSE;Liège;4601;1037;1853;2352
HOUSELiège4602;HOUSE;Liège;4602;1036;1564;2259
HOUSELiège4607;HOUSE;Liège;4607;1058;1938;2417
HOUSELiège4608;HOUSE;Liège;4608;1486;1938;2691
HOUSELiège4610;HOUSE;Liège;4610;476;1682;2679
HOUSELiège4620;HOUSE;Liège;4620;625;1905;2667
HOUSELiège4621;HOUSE;Liège;4621;986;1991;2422
HOUSELiège4623;HOUSE;Liège;4623;2292;2292;2292
HOUSELiège4624;HOUSE;Liège;4624;881;1952;2331
HOUSELiège4630;HOUSE;Liège;4630;1179;1741;3119
HOUSELiège4633;HOUSE;Liège;4633;1340;1360;1381
HOUSELiège4670;HOUSE;Liège;4670;585;1956;2482
HOUSELiège4671;HOUSE;Liège;4671;1082;2062;2744
HOUSELiège4672;HOUSE;Liège;4672;1619;2032;2590
HOUSELiège4680;HOUSE;Liège;4680;1092;1940;3354
HOUSELiège4681;HOUSE;Liège;4681;680;1702;2192
HOUSELiège4682;HOUSE;Liège;4682;1440;1606;2056
HOUSELiège4683;HOUSE;Liège;4683;424;1495;2282
HOUSELiège4684;HOUSE;Liège;4684;1251;1629;2160
HOUSELiège4690;HOUSE;Liège;4690;944;1920;3542
HOUSELiège4870;HOUSE;Liège;4870;520;1794;5094
HOUSELiège4920;HOUSE;Liège;4920;569;1791;2843
HOUSELiège4990;HOUSE;Liège;4990;848;1408;2671
LOFTLiège4000;LOFT;Liège;4000;1500;2870;3738
LOFTLiège4020;LOFT;Liège;4020;447;1791;3325
LOFTLiège4032;LOFT;Liège;4032;492;492;492
LOFTLiège4400;LOFT;Liège;4400;1158;1177;1196
LOFTLiège4460;LOFT;Liège;4460;1063;1063;1063
LOFTLiège4630;LOFT;Liège;4630;3288;3288;3288
LOFTLiège4870;LOFT;Liège;4870;1763;1763;1763
MANSIONLiège4000;MANSION;Liège;4000;971;1635;2238
MANSIONLiège4020;MANSION;Liège;4020;903;1347;1778
MANSIONLiège4032;MANSION;Liège;4032;1078;1388;1697
MANSIONLiège4100;MANSION;Liège;4100;850;1144;1473
MANSIONLiège4870;MANSION;Liège;4870;1041;1041;1041
MIXED_USE_BUILDINGLiège4000;MIXED_USE_BUILDING;Liège;4000;677;1610;3202
MIXED_USE_BUILDINGLiège4020;MIXED_USE_BUILDING;Liège;4020;637;1660;3144
MIXED_USE_BUILDINGLiège4030;MIXED_USE_BUILDING;Liège;4030;1441;2536;3632
MIXED_USE_BUILDINGLiège4031;MIXED_USE_BUILDING;Liège;4031;848;1335;1821
MIXED_USE_BUILDINGLiège4032;MIXED_USE_BUILDING;Liège;4032;768;768;768
MIXED_USE_BUILDINGLiège4040;MIXED_USE_BUILDING;Liège;4040;706;1310;1913
MIXED_USE_BUILDINGLiège4041;MIXED_USE_BUILDING;Liège;4041;1527;1527;1527
MIXED_USE_BUILDINGLiège4050;MIXED_USE_BUILDING;Liège;4050;2452;2452;2452
MIXED_USE_BUILDINGLiège4052;MIXED_USE_BUILDING;Liège;4052;1603;1603;1603
MIXED_USE_BUILDINGLiège4100;MIXED_USE_BUILDING;Liège;4100;654;1650;5553
MIXED_USE_BUILDINGLiège4101;MIXED_USE_BUILDING;Liège;4101;908;1139;1401
MIXED_USE_BUILDINGLiège4102;MIXED_USE_BUILDING;Liège;4102;523;523;523
MIXED_USE_BUILDINGLiège4120;MIXED_USE_BUILDING;Liège;4120;570;1585;2600
MIXED_USE_BUILDINGLiège4122;MIXED_USE_BUILDING;Liège;4122;2711;2711;2711
MIXED_USE_BUILDINGLiège4130;MIXED_USE_BUILDING;Liège;4130;2599;2599;2599
MIXED_USE_BUILDINGLiège4140;MIXED_USE_BUILDING;Liège;4140;641;2322;6250
MIXED_USE_BUILDINGLiège4170;MIXED_USE_BUILDING;Liège;4170;1585;1601;1616
MIXED_USE_BUILDINGLiège4400;MIXED_USE_BUILDING;Liège;4400;1357;1357;1357
MIXED_USE_BUILDINGLiège4420;MIXED_USE_BUILDING;Liège;4420;994;1225;1414
MIXED_USE_BUILDINGLiège4430;MIXED_USE_BUILDING;Liège;4430;778;1166;1759
MIXED_USE_BUILDINGLiège4432;MIXED_USE_BUILDING;Liège;4432;2917;2917;2917
MIXED_USE_BUILDINGLiège4460;MIXED_USE_BUILDING;Liège;4460;464;1207;2517
MIXED_USE_BUILDINGLiège4600;MIXED_USE_BUILDING;Liège;4600;1568;1803;2037
MIXED_USE_BUILDINGLiège4610;MIXED_USE_BUILDING;Liège;4610;762;762;762
MIXED_USE_BUILDINGLiège4630;MIXED_USE_BUILDING;Liège;4630;956;956;956
MIXED_USE_BUILDINGLiège4671;MIXED_USE_BUILDING;Liège;4671;1105;1919;2733
MIXED_USE_BUILDINGLiège4680;MIXED_USE_BUILDING;Liège;4680;1316;1316;1316
MIXED_USE_BUILDINGLiège4683;MIXED_USE_BUILDING;Liège;4683;759;759;759
MIXED_USE_BUILDINGLiège4684;MIXED_USE_BUILDING;Liège;4684;915;915;915
MIXED_USE_BUILDINGLiège4870;MIXED_USE_BUILDING;Liège;4870;653;848;1217
MIXED_USE_BUILDINGLiège4920;MIXED_USE_BUILDING;Liège;4920;786;1077;1390
MIXED_USE_BUILDINGLiège4990;MIXED_USE_BUILDING;Liège;4990;3715;3715;3715
PENTHOUSELiège4000;PENTHOUSE;Liège;4000;1974;3305;5258
PENTHOUSELiège4020;PENTHOUSE;Liège;4020;2476;3251;3862
PENTHOUSELiège4031;PENTHOUSE;Liège;4031;3464;3578;3761
PENTHOUSELiège4050;PENTHOUSE;Liège;4050;3354;3780;4206
PENTHOUSELiège4052;PENTHOUSE;Liège;4052;3829;3829;3829
PENTHOUSELiège4053;PENTHOUSE;Liège;4053;2407;2407;2407
PENTHOUSELiège4100;PENTHOUSE;Liège;4100;3118;3324;3620
PENTHOUSELiège4122;PENTHOUSE;Liège;4122;3990;4028;4066
PENTHOUSELiège4130;PENTHOUSE;Liège;4130;3091;3598;3998
PENTHOUSELiège4340;PENTHOUSE;Liège;4340;1916;1916;1916
PENTHOUSELiège4342;PENTHOUSE;Liège;4342;2694;2694;2694
PENTHOUSELiège4420;PENTHOUSE;Liège;4420;2438;2438;2438
PENTHOUSELiège4431;PENTHOUSE;Liège;4431;2238;2238;2238
PENTHOUSELiège4432;PENTHOUSE;Liège;4432;3458;3458;3458
PENTHOUSELiège4450;PENTHOUSE;Liège;4450;2390;2507;2697
PENTHOUSELiège4458;PENTHOUSE;Liège;4458;2390;2390;2390
PENTHOUSELiège4460;PENTHOUSE;Liège;4460;2890;2890;2890
PENTHOUSELiège4600;PENTHOUSE;Liège;4600;2875;3234;3995
PENTHOUSELiège4620;PENTHOUSE;Liège;4620;2556;2886;3539
PENTHOUSELiège4630;PENTHOUSE;Liège;4630;2556;2566;2575
PENTHOUSELiège4670;PENTHOUSE;Liège;4670;3032;3177;3321
PENTHOUSELiège4671;PENTHOUSE;Liège;4671;2766;2766;2766
PENTHOUSELiège4680;PENTHOUSE;Liège;4680;2616;2791;3376
PENTHOUSELiège4682;PENTHOUSE;Liège;4682;1451;1451;1451
PENTHOUSELiège4920;PENTHOUSE;Liège;4920;3213;3393;3508
SERVICE_FLATLiège4102;SERVICE_FLAT;Liège;4102;4310;4310;4310
TOWN_HOUSELiège4000;TOWN_HOUSE;Liège;4000;1667;2026;2421
TOWN_HOUSELiège4020;TOWN_HOUSE;Liège;4020;883;1559;2053
TOWN_HOUSELiège4030;TOWN_HOUSE;Liège;4030;1244;1669;2095
TOWN_HOUSELiège4031;TOWN_HOUSE;Liège;4031;1301;1301;1301
TOWN_HOUSELiège4040;TOWN_HOUSE;Liège;4040;793;1107;1421
TOWN_HOUSELiège4100;TOWN_HOUSE;Liège;4100;782;1698;2769
TOWN_HOUSELiège4101;TOWN_HOUSE;Liège;4101;947;947;947
TOWN_HOUSELiège4102;TOWN_HOUSE;Liège;4102;1318;1581;1844
TOWN_HOUSELiège4340;TOWN_HOUSE;Liège;4340;1032;1032;1032
TOWN_HOUSELiège4400;TOWN_HOUSE;Liège;4400;1352;1416;1481
TOWN_HOUSELiège4420;TOWN_HOUSE;Liège;4420;1209;1662;2290
TOWN_HOUSELiège4430;TOWN_HOUSE;Liège;4430;1381;1381;1381
TOWN_HOUSELiège4432;TOWN_HOUSE;Liège;4432;2067;2067;2067
TOWN_HOUSELiège4600;TOWN_HOUSE;Liège;4600;1742;1841;2039
TOWN_HOUSELiège4602;TOWN_HOUSE;Liège;4602;3155;3155;3155
TOWN_HOUSELiège4630;TOWN_HOUSE;Liège;4630;2571;2653;2786
TOWN_HOUSELiège4870;TOWN_HOUSE;Liège;4870;1763;1763;1763
TOWN_HOUSELiège4920;TOWN_HOUSE;Liège;4920;1429;1429;1429
VILLALiège4000;VILLA;Liège;4000;1969;2606;3431
VILLALiège4020;VILLA;Liège;4020;1216;2048;3223
VILLALiège4031;VILLA;Liège;4031;3348;3348;3348
VILLALiège4041;VILLA;Liège;4041;1339;1963;2586
VILLALiège4050;VILLA;Liège;4050;1644;2084;2523
VILLALiège4052;VILLA;Liège;4052;1769;2566;3921
VILLALiège4053;VILLA;Liège;4053;1672;2554;3547
VILLALiège4100;VILLA;Liège;4100;2053;2187;2315
VILLALiège4101;VILLA;Liège;4101;2333;2333;2333
VILLALiège4102;VILLA;Liège;4102;1708;2073;2438
VILLALiège4120;VILLA;Liège;4120;2057;2904;4411
VILLALiège4121;VILLA;Liège;4121;1938;2313;2722
VILLALiège4122;VILLA;Liège;4122;3014;3014;3014
VILLALiège4130;VILLA;Liège;4130;1533;1821;2108
VILLALiège4140;VILLA;Liège;4140;2209;2695;3189
VILLALiège4141;VILLA;Liège;4141;1892;1892;1892
VILLALiège4340;VILLA;Liège;4340;2257;2257;2257
VILLALiège4400;VILLA;Liège;4400;625;2206;3515
VILLALiège4420;VILLA;Liège;4420;1442;2151;2860
VILLALiège4430;VILLA;Liège;4430;2500;2500;2500
VILLALiège4431;VILLA;Liège;4431;2625;2625;2625
VILLALiège4432;VILLA;Liège;4432;2361;2656;2950
VILLALiège4450;VILLA;Liège;4450;2264;2264;2264
VILLALiège4460;VILLA;Liège;4460;942;1993;2864
VILLALiège4600;VILLA;Liège;4600;2374;2374;2374
VILLALiège4607;VILLA;Liège;4607;1414;2368;3343
VILLALiège4610;VILLA;Liège;4610;1483;1483;1483
VILLALiège4620;VILLA;Liège;4620;1659;2044;2429
VILLALiège4624;VILLA;Liège;4624;2208;2749;3611
VILLALiège4630;VILLA;Liège;4630;2155;2315;2636
VILLALiège4633;VILLA;Liège;4633;1932;1932;1932
VILLALiège4670;VILLA;Liège;4670;1251;2321;2908
VILLALiège4671;VILLA;Liège;4671;2188;2194;2201
VILLALiège4680;VILLA;Liège;4680;1995;2496;2904
VILLALiège4682;VILLA;Liège;4682;2441;2441;2441
VILLALiège4684;VILLA;Liège;4684;2300;2300;2300
VILLALiège4690;VILLA;Liège;4690;2325;2489;2654
VILLALiège4870;VILLA;Liège;4870;1759;1877;1995
VILLALiège4920;VILLA;Liège;4920;1511;1844;2357
VILLALiège4990;VILLA;Liège;4990;1274;2243;2732
APARTMENTMaaseik3530;APARTMENT;Maaseik;3530;1083;2461;3394
APARTMENTMaaseik3640;APARTMENT;Maaseik;3640;2196;2448;2658
APARTMENTMaaseik3650;APARTMENT;Maaseik;3650;1281;2735;3587
APARTMENTMaaseik3670;APARTMENT;Maaseik;3670;2135;2135;2135
APARTMENTMaaseik3680;APARTMENT;Maaseik;3680;1567;2310;3227
APARTMENTMaaseik3900;APARTMENT;Maaseik;3900;1685;3002;3630
APARTMENTMaaseik3910;APARTMENT;Maaseik;3910;1602;1602;1602
APARTMENTMaaseik3920;APARTMENT;Maaseik;3920;1574;2908;3701
APARTMENTMaaseik3930;APARTMENT;Maaseik;3930;2333;2333;2333
APARTMENTMaaseik3940;APARTMENT;Maaseik;3940;1063;1930;2798
APARTMENTMaaseik3950;APARTMENT;Maaseik;3950;2262;2262;2262
APARTMENTMaaseik3960;APARTMENT;Maaseik;3960;2398;2431;2469
APARTMENTMaaseik3990;APARTMENT;Maaseik;3990;3154;3433;3625
APARTMENT_BLOCKMaaseik3640;APARTMENT_BLOCK;Maaseik;3640;2106;2106;2106
APARTMENT_BLOCKMaaseik3680;APARTMENT_BLOCK;Maaseik;3680;535;2048;3562
APARTMENT_BLOCKMaaseik3940;APARTMENT_BLOCK;Maaseik;3940;1063;1063;1063
DUPLEX-TRIPLEXMaaseik3530;DUPLEX-TRIPLEX;Maaseik;3530;1846;2289;2733
DUPLEX-TRIPLEXMaaseik3650;DUPLEX-TRIPLEX;Maaseik;3650;2083;2083;2083
DUPLEX-TRIPLEXMaaseik3900;DUPLEX-TRIPLEX;Maaseik;3900;2994;3187;3380
DUPLEX-TRIPLEXMaaseik3910;DUPLEX-TRIPLEX;Maaseik;3910;1358;1813;2269
DUPLEX-TRIPLEXMaaseik3920;DUPLEX-TRIPLEX;Maaseik;3920;2357;2567;2776
DUPLEX-TRIPLEXMaaseik3930;DUPLEX-TRIPLEX;Maaseik;3930;2916;2916;2916
EXCEPTIONAL_PROPERTYMaaseik3900;EXCEPTIONAL_PROPERTY;Maaseik;3900;3068;3068;3068
EXCEPTIONAL_PROPERTYMaaseik3920;EXCEPTIONAL_PROPERTY;Maaseik;3920;1931;1931;1931
FLAT_STUDIOMaaseik3650;FLAT_STUDIO;Maaseik;3650;3078;3290;3469
GROUND_FLOORMaaseik3530;GROUND_FLOOR;Maaseik;3530;2153;2153;2153
GROUND_FLOORMaaseik3640;GROUND_FLOOR;Maaseik;3640;2448;2448;2448
GROUND_FLOORMaaseik3900;GROUND_FLOOR;Maaseik;3900;2439;2439;2439
GROUND_FLOORMaaseik3910;GROUND_FLOOR;Maaseik;3910;3200;3200;3200
GROUND_FLOORMaaseik3920;GROUND_FLOOR;Maaseik;3920;2632;3052;3594
GROUND_FLOORMaaseik3930;GROUND_FLOOR;Maaseik;3930;1765;1896;2027
GROUND_FLOORMaaseik3990;GROUND_FLOOR;Maaseik;3990;1762;1762;1762
HOUSEMaaseik3530;HOUSE;Maaseik;3530;1040;1967;3064
HOUSEMaaseik3640;HOUSE;Maaseik;3640;883;1880;3052
HOUSEMaaseik3650;HOUSE;Maaseik;3650;808;2004;3233
HOUSEMaaseik3670;HOUSE;Maaseik;3670;1031;2090;2895
HOUSEMaaseik3680;HOUSE;Maaseik;3680;535;1975;3458
HOUSEMaaseik3900;HOUSE;Maaseik;3900;1192;2278;3583
HOUSEMaaseik3910;HOUSE;Maaseik;3910;1549;3001;8355
HOUSEMaaseik3920;HOUSE;Maaseik;3920;495;2006;3969
HOUSEMaaseik3930;HOUSE;Maaseik;3930;1808;2116;2687
HOUSEMaaseik3940;HOUSE;Maaseik;3940;1478;1542;1608
HOUSEMaaseik3941;HOUSE;Maaseik;3941;1471;1867;2594
HOUSEMaaseik3950;HOUSE;Maaseik;3950;637;1868;2343
HOUSEMaaseik3960;HOUSE;Maaseik;3960;1826;2296;2929
HOUSEMaaseik3990;HOUSE;Maaseik;3990;1082;2062;3662
LOFTMaaseik3680;LOFT;Maaseik;3680;1985;1985;1985
LOFTMaaseik3920;LOFT;Maaseik;3920;4577;4577;4577
MIXED_USE_BUILDINGMaaseik3530;MIXED_USE_BUILDING;Maaseik;3530;1108;1543;1877
MIXED_USE_BUILDINGMaaseik3670;MIXED_USE_BUILDING;Maaseik;3670;771;771;771
MIXED_USE_BUILDINGMaaseik3680;MIXED_USE_BUILDING;Maaseik;3680;2975;2975;2975
MIXED_USE_BUILDINGMaaseik3910;MIXED_USE_BUILDING;Maaseik;3910;3267;3267;3267
MIXED_USE_BUILDINGMaaseik3920;MIXED_USE_BUILDING;Maaseik;3920;777;1361;1944
MIXED_USE_BUILDINGMaaseik3950;MIXED_USE_BUILDING;Maaseik;3950;2081;2081;2081
MIXED_USE_BUILDINGMaaseik3960;MIXED_USE_BUILDING;Maaseik;3960;787;1250;1713
MIXED_USE_BUILDINGMaaseik3990;MIXED_USE_BUILDING;Maaseik;3990;2738;2738;2738
PENTHOUSEMaaseik3530;PENTHOUSE;Maaseik;3530;3016;3016;3016
PENTHOUSEMaaseik3640;PENTHOUSE;Maaseik;3640;2196;2427;2658
PENTHOUSEMaaseik3650;PENTHOUSE;Maaseik;3650;2274;3228;3553
PENTHOUSEMaaseik3680;PENTHOUSE;Maaseik;3680;2988;3056;3125
PENTHOUSEMaaseik3900;PENTHOUSE;Maaseik;3900;3074;3161;3248
PENTHOUSEMaaseik3920;PENTHOUSE;Maaseik;3920;3212;3550;4337
PENTHOUSEMaaseik3960;PENTHOUSE;Maaseik;3960;2398;2433;2469
PENTHOUSEMaaseik3990;PENTHOUSE;Maaseik;3990;3791;3791;3791
SERVICE_FLATMaaseik3530;SERVICE_FLAT;Maaseik;3530;3305;3403;3500
SERVICE_FLATMaaseik3920;SERVICE_FLAT;Maaseik;3920;3494;3593;3740
VILLAMaaseik3530;VILLA;Maaseik;3530;2185;2185;2185
VILLAMaaseik3680;VILLA;Maaseik;3680;1371;2376;3485
VILLAMaaseik3900;VILLA;Maaseik;3900;2261;2261;2261
VILLAMaaseik3910;VILLA;Maaseik;3910;1228;2198;3597
VILLAMaaseik3920;VILLA;Maaseik;3920;1726;2392;3266
VILLAMaaseik3930;VILLA;Maaseik;3930;1106;2213;3093
VILLAMaaseik3940;VILLA;Maaseik;3940;2175;2689;3202
VILLAMaaseik3941;VILLA;Maaseik;3941;1686;1686;1686
VILLAMaaseik3960;VILLA;Maaseik;3960;2098;2098;2098
VILLAMaaseik3990;VILLA;Maaseik;3990;3163;3163;3163
APARTMENTMarche-en-Famenne6900;APARTMENT;Marche-en-Famenne;6900;1408;2842;3630
APARTMENTMarche-en-Famenne6940;APARTMENT;Marche-en-Famenne;6940;1510;3434;10455
